# OpenSubtitles 2018 English word frequencies, 50,000 types, rank order.
#
# SOURCE  hermitdave/FrequencyWords content/2018/en/en_50k.txt
#         fetched 2026-08-11, md5 370a7a55f79605b25638e3e262d5f920 of the upstream file
# LICENCE MIT (LICENSE at the repo root, "Copyright (c) 2016 Hermit Dave")
#         over OpenSubtitles 2018 as distributed by OPUS.
#
# WHY IT IS HERE. It is the REGISTER replacement for wordfreq20k.txt, which is
# a 2006 web crawl (see that file's row in data/sources.tsv). Spoken English
# inverts the web list's pathology: `moon` outranks `yahoo` by 13.7x here,
# where the web list has `yahoo` outranking `moon` by 5.6x, and `weep`, `wept`
# and `mourn` exist at all -- the web list has none of the three, which in
# `lyric_harness.CandidateEngine` means not merely unranked but UNOFFERABLE.
#
# WHAT IT DOES NOT FIX. It is still a GLOBAL UNIGRAM RANK. Measured
# leave-one-author-out against what 69 held-out authors actually reached for,
# it blocks 21.4% of realised rhyme partners against the web list's 16.9% --
# real, and small beside the 63.2% the line-final CONDITIONAL reaches. The
# head of any unigram list is function words, and inside a rhyme field that is
# where the exclusion gets spent. quality/RESULTS_SONG_FREQUENCY.md.
#
# TOKENISATION. Upstream splits clitics, so `'s` and `'t` are types (ranks 6
# and 10). They are kept as they came rather than silently merged: a count is
# a coordinate of its tokenisation (doctrine 58/91) and the next person to
# measure this should see the same file the number came from.
#
# INDEPENDENT of every corpus in this repo -- contemporary film and television
# subtitles are not verse, are not sung, and are not any cell's labelled pool.
word	count	rank
partial	3471	8064
refusing	3469	8065
gaze	3469	8066
rene	3469	8067
nuisance	3468	8068
terrorism	3468	8069
jerome	3468	8070
ungrateful	3467	8071
donate	3467	8072
relieve	3467	8073
13th	3466	8074
grandchildren	3465	8075
felicity	3465	8076
maureen	3464	8077
represented	3464	8078
co	3462	8079
neutral	3462	8080
philippe	3462	8081
workin	3462	8082
steering	3462	8083
rm	3461	8084
presidential	3461	8085
rental	3460	8086
challenged	3460	8087
julien	3459	8088
feeds	3459	8089
je	3458	8090
vegetarian	3458	8091
teasing	3458	8092
surprisingly	3458	8093
iran	3457	8094
shrine	3457	8095
automatically	3456	8096
timer	3456	8097
gasoline	3455	8098
juliette	3455	8099
scouts	3453	8100
millie	3453	8101
google	3453	8102
dorm	3453	8103
athlete	3452	8104
shiva	3451	8105
robber	3451	8106
convent	3451	8107
balloons	3450	8108
crawford	3449	8109
barb	3449	8110
enters	3448	8111
maps	3448	8112
meth	3448	8113
ifyou	3447	8114
fruits	3447	8115
colored	3446	8116
poppy	3445	8117
metro	3445	8118
clarke	3444	8119
fernando	3444	8120
scully	3443	8121
resolved	3440	8122
sessions	3440	8123
conservative	3439	8124
rates	3439	8125
forged	3438	8126
legends	3438	8127
arrows	3437	8128
charley	3437	8129
dismiss	3436	8130
authorized	3434	8131
slavery	3433	8132
attended	3432	8133
flows	3432	8134
employed	3432	8135
decorated	3432	8136
parallel	3432	8137
detected	3432	8138
grove	3431	8139
coverage	3431	8140
hen	3430	8141
pyramid	3430	8142
overall	3429	8143
hum	3428	8144
specially	3428	8145
rebuild	3427	8146
exclaiming	3426	8147
producing	3426	8148
sewing	3425	8149
occasions	3425	8150
boards	3423	8151
trumpet	3423	8152
yes.	3423	8153
shaped	3422	8154
matched	3421	8155
daughter-in-law	3421	8156
ammo	3420	8157
typing	3419	8158
macgyver	3418	8159
blades	3418	8160
thailand	3418	8161
becca	3417	8162
wo	3415	8163
debris	3414	8164
luca	3414	8165
cement	3414	8166
hamlet	3414	8167
nat	3413	8168
communists	3413	8169
showers	3412	8170
tougher	3411	8171
sailors	3411	8172
kitt	3411	8173
comedian	3411	8174
harassment	3410	8175
missus	3409	8176
monitoring	3409	8177
smashing	3408	8178
shaved	3408	8179
inventory	3408	8180
housekeeper	3406	8181
tribes	3404	8182
long-term	3403	8183
vile	3403	8184
gotham	3402	8185
imaginary	3402	8186
artillery	3401	8187
ping	3401	8188
cereal	3400	8189
zoom	3399	8190
portion	3399	8191
irony	3398	8192
14th	3398	8193
exceptional	3398	8194
slit	3396	8195
ss	3396	8196
despise	3396	8197
waltz	3396	8198
humour	3396	8199
crashes	3395	8200
gu	3395	8201
stammering	3395	8202
coaches	3393	8203
joo	3393	8204
await	3391	8205
bryan	3391	8206
celebrated	3390	8207
encouraged	3390	8208
devils	3388	8209
gag	3387	8210
telescope	3386	8211
verse	3386	8212
stalin	3385	8213
e-mails	3385	8214
iet	3384	8215
babysitter	3382	8216
pr	3382	8217
distinguished	3381	8218
licence	3381	8219
addicted	3380	8220
bauer	3380	8221
speeches	3379	8222
wit	3379	8223
programmed	3377	8224
bliss	3377	8225
donny	3377	8226
elsa	3376	8227
com	3374	8228
recorder	3374	8229
hides	3372	8230
shameless	3371	8231
apartments	3371	8232
tipped	3370	8233
turf	3369	8234
tang	3368	8235
tu	3368	8236
discharged	3368	8237
psychologist	3368	8238
duh	3366	8239
delete	3365	8240
jock	3365	8241
wrath	3364	8242
estimate	3363	8243
tutor	3363	8244
jurisdiction	3363	8245
impulse	3362	8246
penguin	3362	8247
tubes	3361	8248
playground	3360	8249
sew	3360	8250
nickel	3360	8251
claws	3360	8252
giants	3359	8253
daring	3359	8254
posters	3357	8255
peacefully	3356	8256
rag	3354	8257
caves	3354	8258
nikita	3354	8259
stern	3353	8260
condolences	3352	8261
ohhh	3352	8262
dearly	3351	8263
humiliation	3350	8264
worldwide	3350	8265
cartoon	3350	8266
disrespect	3349	8267
so-	3348	8268
shhh	3347	8269
underworld	3347	8270
marble	3346	8271
lilly	3346	8272
chun	3346	8273
curly	3345	8274
judged	3345	8275
bidding	3344	8276
erased	3344	8277
confuse	3343	8278
masterpiece	3343	8279
pentagon	3343	8280
oppa	3343	8281
tow	3342	8282
seduce	3341	8283
bathtub	3340	8284
pets	3340	8285
bricks	3340	8286
goa	3340	8287
hotter	3339	8288
regime	3339	8289
contempt	3339	8290
batch	3338	8291
'm-i	3337	8292
ramsay	3336	8293
speeding	3336	8294
compartment	3336	8295
tackle	3336	8296
wage	3335	8297
shines	3334	8298
lifting	3334	8299
hustle	3333	8300
inmates	3332	8301
km	3332	8302
psst	3331	8303
scooter	3330	8304
relatively	3329	8305
stoned	3328	8306
supernatural	3326	8307
darwin	3324	8308
viewers	3324	8309
lorenzo	3323	8310
treasures	3323	8311
yankee	3323	8312
lang	3322	8313
taco	3322	8314
charts	3322	8315
brigade	3321	8316
bankrupt	3320	8317
marianne	3320	8318
bikes	3318	8319
lookout	3317	8320
merchandise	3317	8321
slippery	3317	8322
duchess	3316	8323
gulf	3316	8324
foam	3315	8325
steals	3315	8326
numerous	3315	8327
ripping	3314	8328
trusts	3314	8329
flock	3314	8330
potion	3314	8331
fiance	3313	8332
glimpse	3313	8333
invincible	3312	8334
compensation	3312	8335
kettle	3312	8336
stroll	3311	8337
trish	3311	8338
brendan	3311	8339
cafeteria	3310	8340
sane	3310	8341
currency	3309	8342
amsterdam	3309	8343
radius	3309	8344
verify	3308	8345
founded	3308	8346
medic	3308	8347
peek	3308	8348
sewer	3307	8349
vernon	3306	8350
callie	3306	8351
bbc	3305	8352
hull	3305	8353
solomon	3304	8354
madonna	3304	8355
toad	3301	8356
powell	3299	8357
maxwell	3299	8358
moose	3298	8359
souvenir	3298	8360
stitch	3297	8361
compass	3297	8362
mercury	3296	8363
locking	3296	8364
edwards	3295	8365
frederick	3295	8366
dislike	3295	8367
stu	3294	8368
rib	3294	8369
pamela	3294	8370
brace	3293	8371
ban	3293	8372
gracias	3292	8373
stitches	3290	8374
thrust	3288	8375
referred	3287	8376
achievement	3287	8377
links	3287	8378
denying	3286	8379
monastery	3285	8380
newly	3284	8381
impatient	3283	8382
recruit	3282	8383
sunk	3279	8384
ignorance	3278	8385
drugged	3278	8386
predicted	3278	8387
floyd	3277	8388
creator	3276	8389
mississippi	3275	8390
civilized	3275	8391
artery	3275	8392
dynamic	3275	8393
competing	3274	8394
buffy	3274	8395
distribution	3272	8396
turk	3272	8397
voiceover	3271	8398
stereo	3271	8399
ethel	3271	8400
ark	3271	8401
carpenter	3271	8402
it.	3271	8403
warner	3271	8404
industries	3270	8405
melted	3270	8406
upsetting	3270	8407
cruz	3269	8408
labs	3268	8409
bluff	3266	8410
bender	3266	8411
unbearable	3265	8412
narcotics	3264	8413
juicy	3264	8414
eerie	3264	8415
ingrid	3262	8416
mwah	3261	8417
slippers	3261	8418
freaky	3260	8419
vip	3259	8420
troop	3259	8421
footprints	3258	8422
dani	3258	8423
pact	3258	8424
apparent	3257	8425
repeated	3257	8426
foreigner	3255	8427
feelin	3253	8428
journalists	3252	8429
employer	3251	8430
penelope	3248	8431
grim	3248	8432
medieval	3248	8433
damien	3247	8434
frustrating	3246	8435
rehearse	3246	8436
travelled	3246	8437
preparation	3246	8438
microwave	3246	8439
denial	3245	8440
flute	3245	8441
juvenile	3245	8442
paddy	3245	8443
retarded	3242	8444
memo	3242	8445
canvas	3242	8446
fa	3241	8447
and-and	3241	8448
symbols	3241	8449
mccoy	3241	8450
daly	3241	8451
driveway	3240	8452
funky	3239	8453
kitten	3239	8454
nicest	3238	8455
deceive	3237	8456
negro	3236	8457
chopped	3236	8458
consultant	3236	8459
rifles	3234	8460
heating	3234	8461
rays	3233	8462
architecture	3232	8463
gideon	3232	8464
butch	3231	8465
warmer	3229	8466
contribution	3229	8467
advisor	3228	8468
peoples	3228	8469
groceries	3227	8470
behaved	3227	8471
experiencing	3226	8472
yοu	3225	8473
settling	3225	8474
tractor	3224	8475
unacceptable	3224	8476
imitating	3224	8477
squadron	3224	8478
briggs	3223	8479
smallest	3223	8480
ethics	3222	8481
gibson	3222	8482
devotion	3221	8483
plumber	3221	8484
burgers	3220	8485
knots	3220	8486
broom	3220	8487
briefing	3220	8488
curve	3219	8489
informant	3219	8490
applauding	3218	8491
whites	3218	8492
app	3218	8493
andrews	3218	8494
blog	3217	8495
ox	3217	8496
vase	3217	8497
glance	3216	8498
collective	3216	8499
poles	3216	8500
sixty	3216	8501
fantasies	3215	8502
heritage	3215	8503
motherfucking	3213	8504
fisherman	3213	8505
armstrong	3212	8506
nder	3211	8507
complained	3210	8508
nightclub	3209	8509
willow	3208	8510
preliminary	3208	8511
server	3208	8512
provides	3206	8513
mat	3206	8514
appreciation	3205	8515
a-a	3205	8516
historic	3205	8517
jorge	3204	8518
promote	3204	8519
processing	3204	8520
naples	3203	8521
high-pitched	3203	8522
pumping	3202	8523
stalker	3202	8524
goats	3201	8525
francine	3201	8526
smokes	3201	8527
introduction	3199	8528
valid	3198	8529
portuguese	3198	8530
negotiations	3197	8531
o.r.	3197	8532
wheeler	3196	8533
overheard	3196	8534
iove	3196	8535
breeding	3196	8536
part-time	3195	8537
barge	3195	8538
refugees	3194	8539
wah	3194	8540
observed	3193	8541
tigers	3193	8542
brothel	3191	8543
missions	3191	8544
ashore	3190	8545
panda	3190	8546
discretion	3190	8547
yale	3189	8548
disappointing	3188	8549
insect	3188	8550
prophecy	3186	8551
wanda	3186	8552
absent	3186	8553
machinery	3186	8554
generals	3184	8555
carrot	3184	8556
ferrari	3184	8557
wrecked	3183	8558
gestapo	3183	8559
greene	3182	8560
suggestions	3180	8561
puff	3179	8562
supportive	3178	8563
punching	3178	8564
lulu	3177	8565
intervention	3177	8566
layers	3177	8567
hughes	3177	8568
scholar	3176	8569
libby	3175	8570
predators	3175	8571
accusations	3175	8572
8th	3174	8573
olympics	3173	8574
accounting	3172	8575
jj	3172	8576
expertise	3171	8577
strap	3171	8578
fitz	3171	8579
darryl	3171	8580
butts	3170	8581
approaches	3169	8582
flags	3169	8583
embarrassment	3168	8584
faking	3166	8585
jamal	3166	8586
vanilla	3166	8587
grapes	3164	8588
dominic	3164	8589
beacon	3164	8590
handkerchief	3164	8591
rubbing	3163	8592
mallory	3162	8593
rustling	3162	8594
lighten	3161	8595
flora	3159	8596
cuban	3159	8597
polar	3159	8598
translator	3156	8599
congrats	3154	8600
passports	3154	8601
grabbing	3154	8602
alf	3153	8603
brotherhood	3153	8604
ernest	3153	8605
professionals	3153	8606
yuan	3152	8607
understandable	3152	8608
banner	3151	8609
academic	3150	8610
thuds	3150	8611
sa	3150	8612
publicly	3150	8613
orphans	3150	8614
pearls	3149	8615
predator	3149	8616
'brien	3149	8617
frances	3146	8618
addison	3146	8619
syrup	3144	8620
cartel	3144	8621
nash	3144	8622
walsh	3144	8623
norma	3143	8624
bluffing	3143	8625
permitted	3143	8626
unpredictable	3142	8627
wagner	3141	8628
suspension	3141	8629
addresses	3141	8630
stamps	3140	8631
category	3140	8632
transition	3140	8633
peas	3139	8634
cautious	3139	8635
k.	3139	8636
isabella	3139	8637
comparison	3139	8638
coats	3138	8639
islam	3137	8640
thugs	3135	8641
grams	3135	8642
freshman	3134	8643
toilets	3134	8644
banquet	3133	8645
coup	3132	8646
shaken	3132	8647
investigations	3132	8648
toothbrush	3131	8649
expressed	3130	8650
vulgar	3130	8651
haunt	3128	8652
improvement	3128	8653
zeus	3128	8654
murdoch	3127	8655
smelling	3127	8656
kirby	3125	8657
repairs	3124	8658
jeong	3123	8659
conducted	3123	8660
ollie	3123	8661
bakery	3121	8662
busting	3121	8663
investigated	3120	8664
60s	3120	8665
admission	3118	8666
essay	3118	8667
twitter	3118	8668
depths	3117	8669
fewer	3116	8670
guarding	3115	8671
altered	3115	8672
filing	3115	8673
ecstasy	3115	8674
snatch	3114	8675
stored	3113	8676
tropical	3113	8677
pharmacy	3113	8678
dalton	3113	8679
altitude	3112	8680
admired	3112	8681
dickhead	3112	8682
priya	3112	8683
mamma	3112	8684
moe	3111	8685
grind	3111	8686
bombay	3111	8687
'he	3111	8688
lowest	3111	8689
makin	3109	8690
sentences	3109	8691
mute	3108	8692
full-time	3108	8693
scratching	3108	8694
imprisoned	3107	8695
danish	3106	8696
glowing	3105	8697
zhang	3105	8698
martini	3105	8699
leah	3104	8700
empress	3104	8701
equipped	3104	8702
finale	3103	8703
tarzan	3103	8704
storms	3101	8705
sniff	3100	8706
oh.	3100	8707
me.	3099	8708
slick	3098	8709
unarmed	3098	8710
16th	3097	8711
violated	3097	8712
vent	3097	8713
dd	3096	8714
breakthrough	3096	8715
stud	3095	8716
addressed	3095	8717
tactical	3095	8718
vessels	3095	8719
procedures	3094	8720
ching	3093	8721
dine	3093	8722
draws	3093	8723
crowds	3091	8724
limb	3091	8725
wool	3091	8726
montana	3090	8727
giovanni	3090	8728
jerks	3089	8729
numb	3088	8730
oceans	3087	8731
priceless	3087	8732
rocking	3087	8733
commanding	3087	8734
relaxing	3087	8735
clatters	3086	8736
merci	3086	8737
gerard	3086	8738
packs	3086	8739
parlor	3085	8740
cabbage	3085	8741
josé	3084	8742
intruder	3084	8743
considerable	3083	8744
argued	3083	8745
paladin	3082	8746
tellin	3082	8747
pupils	3081	8748
inspire	3080	8749
positively	3080	8750
igor	3079	8751
traded	3079	8752
shipped	3078	8753
feminine	3078	8754
vague	3077	8755
partly	3077	8756
6th	3076	8757
insight	3076	8758
lucia	3075	8759
stages	3075	8760
um-	3074	8761
screenplay	3074	8762
marquis	3073	8763
rahul	3072	8764
ripe	3072	8765
awaiting	3070	8766
pigeons	3068	8767
clayton	3068	8768
tempted	3068	8769
inherit	3068	8770
decline	3068	8771
pennsylvania	3068	8772
fang	3068	8773
shitting	3067	8774
tens	3067	8775
gigantic	3066	8776
guv	3066	8777
readings	3066	8778
headmaster	3064	8779
tenth	3064	8780
seals	3063	8781
peyton	3063	8782
avoided	3061	8783
blankets	3060	8784
overlapping	3060	8785
flipped	3060	8786
yield	3059	8787
ads	3059	8788
backstage	3059	8789
quiz	3058	8790
mosque	3056	8791
weaver	3055	8792
puppies	3055	8793
stated	3054	8794
vicki	3053	8795
weirdo	3053	8796
belongings	3053	8797
functions	3052	8798
reservations	3052	8799
chilly	3051	8800
betsy	3050	8801
eldest	3050	8802
traditions	3049	8803
factories	3049	8804
feedback	3049	8805
repeatedly	3049	8806
exquisite	3048	8807
pickle	3048	8808
masses	3047	8809
pauline	3047	8810
frogs	3045	8811
crosses	3045	8812
headaches	3044	8813
arctic	3044	8814
reinforcements	3043	8815
secondary	3042	8816
pajamas	3042	8817
roles	3041	8818
asteroid	3041	8819
unsub	3040	8820
mixing	3040	8821
courier	3039	8822
jeanne	3038	8823
carrots	3038	8824
fuckers	3037	8825
translated	3037	8826
longing	3035	8827
cigars	3035	8828
manipulate	3035	8829
liberal	3034	8830
investors	3034	8831
bun	3034	8832
sly	3034	8833
pickles	3034	8834
temperatures	3033	8835
sweetest	3033	8836
motto	3032	8837
moss	3032	8838
yum	3032	8839
melting	3029	8840
yan	3028	8841
requesting	3028	8842
lava	3027	8843
you.	3027	8844
kris	3026	8845
monthly	3026	8846
noses	3026	8847
tickle	3025	8848
ufo	3023	8849
timothy	3022	8850
stacey	3021	8851
j.r.	3021	8852
midst	3021	8853
herbert	3021	8854
purchased	3020	8855
tis	3018	8856
convenience	3016	8857
flashlight	3016	8858
dewey	3015	8859
tripped	3015	8860
easiest	3014	8861
shouted	3014	8862
splitting	3014	8863
bryce	3014	8864
commands	3013	8865
demanded	3013	8866
cuff	3012	8867
cosmos	3012	8868
curfew	3011	8869
instructed	3011	8870
notorious	3011	8871
prague	3011	8872
q	3011	8873
streak	3011	8874
equivalent	3011	8875
pitiful	3011	8876
fin	3010	8877
greeting	3009	8878
propaganda	3009	8879
doorstep	3009	8880
hilda	3008	8881
butterflies	3008	8882
fascinated	3008	8883
jude	3007	8884
beatrice	3007	8885
miriam	3006	8886
dumping	3006	8887
karan	3005	8888
condo	3005	8889
fearless	3004	8890
cripple	3003	8891
errand	3003	8892
'in	3002	8893
halls	3002	8894
imitates	3001	8895
harley	3001	8896
ravi	3001	8897
gretchen	3000	8898
sailed	3000	8899
nico	2999	8900
baking	2999	8901
connecting	2999	8902
bourbon	2998	8903
cathedral	2998	8904
malone	2997	8905
bong	2996	8906
tying	2996	8907
lists	2996	8908
strangle	2996	8909
stripped	2995	8910
loans	2995	8911
manchester	2995	8912
briefly	2994	8913
tessa	2994	8914
unfinished	2993	8915
experimental	2993	8916
greeks	2992	8917
lil	2991	8918
mainland	2990	8919
w-what	2990	8920
judgement	2987	8921
stammers	2987	8922
pike	2986	8923
liars	2985	8924
slot	2985	8925
17th	2985	8926
amazon	2984	8927
flooded	2983	8928
torment	2983	8929
mermaid	2983	8930
rapist	2983	8931
sanders	2982	8932
triggered	2982	8933
expects	2982	8934
lisbon	2982	8935
reader	2981	8936
keyboard	2981	8937
roam	2980	8938
seventeen	2980	8939
openly	2979	8940
deacon	2978	8941
olga	2978	8942
jackpot	2977	8943
soaked	2976	8944
printing	2975	8945
yuck	2975	8946
shorty	2975	8947
extract	2973	8948
nköö	2973	8949
you-you	2972	8950
prostitutes	2971	8951
cherish	2971	8952
logs	2970	8953
takin	2969	8954
sponge	2968	8955
bates	2967	8956
cuffs	2965	8957
virginity	2965	8958
torturing	2965	8959
unity	2963	8960
coop	2963	8961
forge	2962	8962
morse	2962	8963
guru	2960	8964
tai	2960	8965
skilled	2958	8966
dev	2957	8967
insists	2957	8968
calf	2956	8969
oof	2956	8970
allowance	2955	8971
homosexual	2955	8972
vijay	2954	8973
shapes	2954	8974
rosemary	2953	8975
idle	2953	8976
slaughtered	2953	8977
resent	2952	8978
cassandra	2950	8979
leaking	2950	8980
likewise	2950	8981
riddle	2949	8982
ghetto	2949	8983
sunglasses	2949	8984
vega	2948	8985
newest	2946	8986
valve	2945	8987
geek	2945	8988
fucks	2945	8989
gangsters	2945	8990
pies	2944	8991
publisher	2943	8992
troubling	2943	8993
trembling	2942	8994
marathon	2942	8995
douche	2942	8996
conducting	2942	8997
sundays	2941	8998
shrieks	2941	8999
fiancee	2937	9000
frankenstein	2937	9001
summers	2936	9002
wei	2936	9003
liang	2936	9004
burglar	2935	9005
spiders	2933	9006
norway	2933	9007
crops	2932	9008
infant	2932	9009
falcon	2932	9010
pursuing	2929	9011
humiliate	2929	9012
hydrogen	2928	9013
karaoke	2928	9014
encountered	2928	9015
alberto	2927	9016
corey	2927	9017
scope	2927	9018
cultures	2926	9019
speakers	2925	9020
superstar	2925	9021
orgasm	2924	9022
byron	2924	9023
gravy	2924	9024
calculations	2924	9025
vocal	2924	9026
severely	2923	9027
hating	2923	9028
novels	2922	9029
mindy	2918	9030
boiled	2917	9031
metaphor	2917	9032
kindergarten	2917	9033
fades	2917	9034
anders	2917	9035
fi	2915	9036
brazilian	2914	9037
devastating	2913	9038
bea	2912	9039
interfering	2911	9040
dripping	2910	9041
ops	2909	9042
cuz	2909	9043
holden	2908	9044
suited	2907	9045
merciful	2907	9046
hayley	2907	9047
affirmative	2907	9048
runaway	2906	9049
shoo	2905	9050
italians	2905	9051
wales	2905	9052
santiago	2905	9053
adapt	2905	9054
renee	2904	9055
mal	2904	9056
smartest	2904	9057
blacks	2904	9058
struggled	2903	9059
prostitution	2902	9060
payback	2902	9061
buenos	2901	9062
vintage	2901	9063
diapers	2900	9064
killings	2900	9065
courthouse	2900	9066
tong	2898	9067
cubs	2898	9068
surfing	2898	9069
indiana	2898	9070
spotlight	2897	9071
frontier	2897	9072
monte	2896	9073
stocks	2895	9074
patterson	2893	9075
holiness	2893	9076
denmark	2893	9077
isolation	2892	9078
starters	2892	9079
resigned	2890	9080
acquainted	2890	9081
meow	2889	9082
appearances	2889	9083
loft	2888	9084
snitch	2888	9085
ribbon	2887	9086
dares	2887	9087
greatness	2886	9088
fallon	2886	9089
coolest	2885	9090
decency	2884	9091
mayday	2883	9092
michigan	2883	9093
reactor	2882	9094
buckle	2882	9095
vanity	2882	9096
simmons	2882	9097
earning	2882	9098
marriages	2880	9099
docks	2880	9100
lopez	2878	9101
alleged	2878	9102
asap	2878	9103
preparations	2877	9104
bugging	2877	9105
conquered	2877	9106
cuckoo	2876	9107
crib	2874	9108
yogurt	2874	9109
secondly	2874	9110
nixon	2873	9111
portland	2873	9112
fishy	2873	9113
flick	2873	9114
scratched	2873	9115
muffin	2872	9116
hale	2872	9117
tailor	2872	9118
chimney	2872	9119
nuns	2871	9120
ezra	2871	9121
packet	2871	9122
homemade	2871	9123
farming	2871	9124
genuinely	2870	9125
rumours	2870	9126
daniels	2870	9127
blouse	2869	9128
kite	2869	9129
buses	2868	9130
hassan	2868	9131
rhyme	2868	9132
invaded	2868	9133
quentin	2867	9134
equation	2866	9135
transmitter	2866	9136
morons	2866	9137
lime	2866	9138
rotting	2866	9139
20s	2866	9140
remorse	2865	9141
otis	2864	9142
marker	2864	9143
aiming	2864	9144
adds	2864	9145
chores	2863	9146
gem	2863	9147
blasted	2863	9148
grabs	2863	9149
courageous	2863	9150
determination	2862	9151
beaver	2862	9152
publishing	2862	9153
crickets	2862	9154
well-known	2862	9155
11th	2861	9156
exercises	2860	9157
testament	2860	9158
apocalypse	2859	9159
phew	2859	9160
dicks	2858	9161
paralyzed	2857	9162
headlines	2857	9163
stripes	2856	9164
santos	2856	9165
breaths	2856	9166
abort	2855	9167
heap	2855	9168
ketchup	2853	9169
responded	2852	9170
edmund	2852	9171
gracie	2852	9172
protects	2852	9173
tummy	2851	9174
hog	2850	9175
yakuza	2850	9176
weeping	2850	9177
fragments	2849	9178
catastrophe	2849	9179
bp	2847	9180
churches	2847	9181
pins	2847	9182
shaving	2847	9183
not-	2846	9184
legit	2845	9185
yoo	2845	9186
targeted	2844	9187
simpler	2844	9188
noticing	2843	9189
rover	2843	9190
lars	2843	9191
moreover	2843	9192
releasing	2842	9193
fascist	2841	9194
greta	2841	9195
spitting	2841	9196
colt	2840	9197
tristan	2839	9198
hardy	2839	9199
truce	2837	9200
plaza	2837	9201
bronze	2836	9202
guarded	2834	9203
airline	2833	9204
ramon	2833	9205
incapable	2832	9206
punches	2832	9207
sanchez	2830	9208
hq	2830	9209
privately	2828	9210
vatican	2828	9211
surround	2828	9212
barrett	2828	9213
edna	2827	9214
alvin	2827	9215
consolation	2827	9216
gutter	2827	9217
lan	2826	9218
astonishing	2826	9219
broker	2826	9220
seizure	2826	9221
fright	2825	9222
runnin	2825	9223
leaning	2825	9224
mic	2825	9225
scarlett	2824	9226
berry	2824	9227
paulie	2823	9228
lacking	2823	9229
verge	2823	9230
lucifer	2822	9231
contribute	2822	9232
jewellery	2821	9233
richards	2821	9234
erotic	2820	9235
feng	2818	9236
siblings	2818	9237
est	2818	9238
dre	2818	9239
cass	2817	9240
disk	2817	9241
op	2817	9242
comics	2816	9243
obstacle	2815	9244
ale	2815	9245
coral	2815	9246
hamburger	2814	9247
biscuit	2814	9248
redemption	2814	9249
thug	2813	9250
concussion	2812	9251
